# https://data.humdata.org/dataset/movement-range-maps
ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-07-05,ISL,GADM,ISL.1_1,Austurland,0.6457,0.13154,full_february,DAY_OF_WEEK
2020-07-06,ISL,GADM,ISL.1_1,Austurland,0.44729,0.10581,full_february,DAY_OF_WEEK
2020-07-07,ISL,GADM,ISL.1_1,Austurland,0.577,0.09542,full_february,DAY_OF_WEEK
2020-07-08,ISL,GADM,ISL.1_1,Austurland,0.52971,0.08221,full_february,DAY_OF_WEEK
2020-07-09,ISL,GADM,ISL.1_1,Austurland,0.5861,0.088,full_february,DAY_OF_WEEK
2020-07-10,ISL,GADM,ISL.1_1,Austurland,0.84987,0.09282,full_february,DAY_OF_WEEK
2020-07-11,ISL,GADM,ISL.1_1,Austurland,0.96656,0.10405,full_february,DAY_OF_WEEK
2020-07-12,ISL,GADM,ISL.1_1,Austurland,0.89574,0.10868,full_february,DAY_OF_WEEK
2020-07-13,ISL,GADM,ISL.1_1,Austurland,0.6527,0.11044,full_february,DAY_OF_WEEK
2020-07-14,ISL,GADM,ISL.1_1,Austurland,0.66716,0.09347,full_february,DAY_OF_WEEK
2020-07-15,ISL,GADM,ISL.1_1,Austurland,0.51347,0.08609,full_february,DAY_OF_WEEK
2020-07-16,ISL,GADM,ISL.1_1,Austurland,0.40627,0.10656,full_february,DAY_OF_WEEK
2020-07-17,ISL,GADM,ISL.1_1,Austurland,0.77391,0.10413,full_february,DAY_OF_WEEK
2020-07-18,ISL,GADM,ISL.1_1,Austurland,0.53492,0.12972,full_february,DAY_OF_WEEK
2020-07-19,ISL,GADM,ISL.1_1,Austurland,0.5052,0.1489,full_february,DAY_OF_WEEK
2020-07-20,ISL,GADM,ISL.1_1,Austurland,0.67389,0.11139,full_february,DAY_OF_WEEK
2020-07-21,ISL,GADM,ISL.1_1,Austurland,0.63634,0.10949,full_february,DAY_OF_WEEK
2020-07-22,ISL,GADM,ISL.1_1,Austurland,0.63587,0.09192,full_february,DAY_OF_WEEK
2020-07-23,ISL,GADM,ISL.1_1,Austurland,0.65729,0.11258,full_february,DAY_OF_WEEK
2020-07-24,ISL,GADM,ISL.1_1,Austurland,1.09945,0.09221,full_february,DAY_OF_WEEK
2020-07-25,ISL,GADM,ISL.1_1,Austurland,0.76633,0.12249,full_february,DAY_OF_WEEK
2020-07-26,ISL,GADM,ISL.1_1,Austurland,0.52215,0.16161,full_february,DAY_OF_WEEK
2020-07-27,ISL,GADM,ISL.1_1,Austurland,0.54682,0.11091,full_february,DAY_OF_WEEK
2020-07-28,ISL,GADM,ISL.1_1,Austurland,0.55904,0.10894,full_february,DAY_OF_WEEK
2020-07-29,ISL,GADM,ISL.1_1,Austurland,0.44616,0.09903,full_february,DAY_OF_WEEK
2020-07-30,ISL,GADM,ISL.1_1,Austurland,0.53146,0.10263,full_february,DAY_OF_WEEK
2020-07-31,ISL,GADM,ISL.1_1,Austurland,0.60594,0.1229,full_february,DAY_OF_WEEK
2020-08-01,ISL,GADM,ISL.1_1,Austurland,0.65841,0.14759,full_february,DAY_OF_WEEK
2020-08-02,ISL,GADM,ISL.1_1,Austurland,0.46272,0.17386,full_february,DAY_OF_WEEK
2020-08-03,ISL,GADM,ISL.1_1,Austurland,0.41693,0.1754,full_february,DAY_OF_WEEK
2020-08-04,ISL,GADM,ISL.1_1,Austurland,0.44931,0.11678,full_february,DAY_OF_WEEK
2020-08-05,ISL,GADM,ISL.1_1,Austurland,0.26338,0.13445,full_february,DAY_OF_WEEK
2020-08-06,ISL,GADM,ISL.1_1,Austurland,0.61504,0.10218,full_february,DAY_OF_WEEK
2020-08-07,ISL,GADM,ISL.1_1,Austurland,0.71139,0.10428,full_february,DAY_OF_WEEK
2020-08-08,ISL,GADM,ISL.1_1,Austurland,0.80651,0.1565,full_february,DAY_OF_WEEK
2020-08-09,ISL,GADM,ISL.1_1,Austurland,0.4888,0.18966,full_february,DAY_OF_WEEK
2020-08-10,ISL,GADM,ISL.1_1,Austurland,0.40919,0.11123,full_february,DAY_OF_WEEK
2020-08-11,ISL,GADM,ISL.1_1,Austurland,0.60208,0.10811,full_february,DAY_OF_WEEK
2020-08-12,ISL,GADM,ISL.1_1,Austurland,0.68059,0.09124,full_february,DAY_OF_WEEK
2020-08-13,ISL,GADM,ISL.1_1,Austurland,0.56168,0.10004,full_february,DAY_OF_WEEK
2020-08-14,ISL,GADM,ISL.1_1,Austurland,0.74247,0.09776,full_february,DAY_OF_WEEK
2020-08-15,ISL,GADM,ISL.1_1,Austurland,0.91588,0.116,full_february,DAY_OF_WEEK
2020-08-16,ISL,GADM,ISL.1_1,Austurland,0.71401,0.14254,full_february,DAY_OF_WEEK
2020-08-17,ISL,GADM,ISL.1_1,Austurland,0.57308,0.11474,full_february,DAY_OF_WEEK
2020-08-18,ISL,GADM,ISL.1_1,Austurland,0.34097,0.10886,full_february,DAY_OF_WEEK
2020-08-19,ISL,GADM,ISL.1_1,Austurland,0.34849,0.11114,full_february,DAY_OF_WEEK
2020-08-20,ISL,GADM,ISL.1_1,Austurland,0.32329,0.10807,full_february,DAY_OF_WEEK
2020-08-21,ISL,GADM,ISL.1_1,Austurland,0.58828,0.10002,full_february,DAY_OF_WEEK
2020-08-22,ISL,GADM,ISL.1_1,Austurland,0.481,0.14181,full_february,DAY_OF_WEEK
2020-08-23,ISL,GADM,ISL.1_1,Austurland,0.38943,0.18272,full_february,DAY_OF_WEEK
2020-08-24,ISL,GADM,ISL.1_1,Austurland,0.35031,0.11404,full_february,DAY_OF_WEEK
2020-08-25,ISL,GADM,ISL.1_1,Austurland,0.07813,0.11326,full_february,DAY_OF_WEEK
2020-08-26,ISL,GADM,ISL.1_1,Austurland,0.10072,0.13776,full_february,DAY_OF_WEEK
2020-08-27,ISL,GADM,ISL.1_1,Austurland,0.10923,0.11229,full_february,DAY_OF_WEEK
2020-08-28,ISL,GADM,ISL.1_1,Austurland,0.34012,0.10128,full_february,DAY_OF_WEEK
2020-08-29,ISL,GADM,ISL.1_1,Austurland,0.35383,0.15875,full_february,DAY_OF_WEEK
2020-08-30,ISL,GADM,ISL.1_1,Austurland,0.1422,0.1739,full_february,DAY_OF_WEEK
2020-08-31,ISL,GADM,ISL.1_1,Austurland,0.09702,0.13185,full_february,DAY_OF_WEEK
